claim_id,short_claim,canonical_metric,value,unit,time_frame,fact_or_inference,confidence_tag,primary_source,source_url,verification_path,notes,evidence_strength,relationship_to
CL-9010767,"In Bailey et al. v City of Hamilton, the Ontario Superior Court granted a 10-day ex parte injunction on July 30, 2020 preventing the City from forcibly removing encampment residents unable to accept available housing options; the injunction was extended August 7, 2020 and led to a negotiated settlement (the Bylaw Enforcement Protocol) on September 30, 2020",litigation_outcome,10-day ex parte injunction granted; later extended; settled via negotiated Protocol,N/A,"July 30, 2020-September 30, 2020",fact,VERIFY,"Bailey et al. v City of Hamilton, Ontario Superior Court of Justice, July 30, 2020 ex parte order",https://homelesshub.ca/wp-content/uploads/2024/04/Hamilton_encampments_case_study-EN_1.pdf,"Lane M mining pass (MarshCd, Claude Code Desktop, 2026-07-09): read directly from archived extraction at sources/.../RES-0998/extracted.md (confirmed against registry row RES-0998); confidence_tag VERIFY pending a full Verify three-check pass, not yet independently confirmed.",Distinct case from the Poff v Hamilton litigation (2021) and distinct from the Heegsma v Hamilton litigation referenced elsewhere in this library's wave-3 mining bins -- this report does not mention Heegsma anywhere; no dedup conflict found by grep.,,
CL-9010768,"In Poff v City of Hamilton (2021 ONSC 7224), five named residents sought an interlocutory injunction to block resumed bylaw enforcement after Council repealed the Protocol; the court found a serious question to be tried but denied the injunction, finding the applicants had not shown irreparable harm and that the balance of convenience favoured the City; the Ontario Human Rights Code claim was found unlikely to succeed because homelessness is not an enumerated ground under the Code",litigation_outcome,Interlocutory injunction denied; HRC claim found unlikely to succeed,N/A,decided November 2021,fact,VERIFY,"Poff v City of Hamilton, 2021 ONSC 7224",https://homelesshub.ca/wp-content/uploads/2024/04/Hamilton_encampments_case_study-EN_1.pdf,"Lane M mining pass (MarshCd, Claude Code Desktop, 2026-07-09): read directly from archived extraction at sources/.../RES-0998/extracted.md (confirmed against registry row RES-0998); confidence_tag VERIFY pending a full Verify three-check pass, not yet independently confirmed.","Named applicants: Ashley Poff, Darrin Marchand, Gord Smyth, Mario Muscato, Shawn Arnold. Report's own critical analysis of the court's reasoning (e.g. its treatment of police-statistics evidence, comparison to Batty v Toronto and BC caselaw) is the author's interpretive/legal-analysis framing, not extracted here as fact.",,
CL-9010769,"On March 30, 2022, Hamilton City Council passed a motion establishing a 72-hour timeline for issuance of a Trespass Notice (enforcement within 12-72 hours of first complaint) and approved a subsequent $416,673.73 request from the Bylaw Enforcement Director to fund a dedicated encampment-enforcement team",encampment_enforcement_budget_and_policy,"$416,673.73; 72-hour Trespass Notice timeline; 12-72 hour enforcement window",CAD / hours,"motion passed March 30, 2022",fact,VERIFY,"Hamilton City Council motion, cited via Saira Peesker, 'Hamilton will spend $400K on new enforcement staff to deal with encampments,' CBC News",https://homelesshub.ca/wp-content/uploads/2024/04/Hamilton_encampments_case_study-EN_1.pdf,"Lane M mining pass (MarshCd, Claude Code Desktop, 2026-07-09): read directly from archived extraction at sources/.../RES-0998/extracted.md (confirmed against registry row RES-0998); confidence_tag VERIFY pending a full Verify three-check pass, not yet independently confirmed.","FLAG FOR VERIFY: the report's own footnote 115 cites this CBC article with a publication date of '31 March 2021', one year earlier than the '2022' date stated in the body text for the Council motion -- an apparent internal inconsistency in the source itself (typo in either the body date or the footnote date). Should be resolved against the primary CBC article/Council minutes before treating either date as settled.",,
CL-9010770,"A 2022 report found only one in seven vacant units in Hamilton's primary rental market were affordable to middle-income renters, and no units were affordable to low-income renters; a separate 2021/2022 study ranked Hamilton third-least-affordable housing market in North America (behind Toronto and Vancouver, ahead of Los Angeles and New York), with average house prices 50% more expensive than affordable levels for median-income households",housing_affordability_ranking_and_rental_affordability,1 in 7 vacant units affordable to middle-income; 0 affordable to low-income; 3rd least affordable market in North America; 50% above affordable levels,percent / ranking,2021-2022,fact,VERIFY,"Bobby Hristova, CBC News (10 March 2022) citing the rental-market report; Oxford Economics, 'The Dynamics Behind Deteriorating Housing Affordability in North America' (3 May 2022)",https://homelesshub.ca/wp-content/uploads/2024/04/Hamilton_encampments_case_study-EN_1.pdf,"Lane M mining pass (MarshCd, Claude Code Desktop, 2026-07-09): read directly from archived extraction at sources/.../RES-0998/extracted.md (confirmed against registry row RES-0998); confidence_tag VERIFY pending a full Verify three-check pass, not yet independently confirmed.",Two distinct secondary sources combined in the original report's introduction as background/context for the rise in Hamilton homelessness; not itself an encampment-specific finding but load-bearing context.,,
CL-9010771,The Ferguson Avenue encampment had approximately 80 tents prior to its teardown in fall 2020,encampment_size_tent_count,80,tents,prior to fall 2020 teardown,fact,VERIFY,"Samantha Craggs, 'New agreement will see large tent encampments Dismantled in downtown Hamilton,' CBC News (30 September 2020)",https://homelesshub.ca/wp-content/uploads/2024/04/Hamilton_encampments_case_study-EN_1.pdf,"Lane M mining pass (MarshCd, Claude Code Desktop, 2026-07-09): read directly from archived extraction at sources/.../RES-0998/extracted.md (confirmed against registry row RES-0998); confidence_tag VERIFY pending a full Verify three-check pass, not yet independently confirmed.","One of the largest documented single encampment sites in the case study's timeline (Table 1, March 2020-May 2022).",,
CL-9010772,Hamilton repealed its encampment Bylaw Enforcement Protocol in August 2021; a subsequent eviction of encampment residents led to the arrest of advocates protesting on site,Municipal policy repeal date and enforcement-action outcome,Bylaw Enforcement Protocol repealed August 2021; advocates protesting a subsequent eviction were arrested,N/A (event/date),August 2021,fact,VERIFY,"Flynn, Hermer, Leblanc, MacDonald, Schwan & Van Wagner, 'Overview of Encampments Across Canada: A Right to Housing Approach' (Office of the Federal Housing Advocate, 2022), Chapter 2, Hamilton case study (Estair Van Wagner), p.22",https://homelesshub.ca/wp-content/uploads/2024/04/Overview-of-Encampments-Across-Canada_EN_1.pdf,"Lane M mining pass (MarshCd, Claude Code Desktop, 2026-07-09): read directly from archived extraction at sources/.../RES-0999/extracted.md (confirmed against registry row RES-0999); confidence_tag VERIFY pending a full Verify three-check pass, not yet independently confirmed.",Hamilton-specific. This is a condensed summary within a national comparative report; a fuller standalone Hamilton case study report exists as RES-0998 (not yet mined as of this pass) -- re-check for dupes once RES-0998 is mined.,,
CL-9010773,"Three Hamilton civil society organizations -- Keeping Six, Hamilton Social Medicine Response Team (HAMSMaRT), and the Hamilton Encampment Support Network -- formed a coalition in 2020 to support encampment residents through the COVID-19 and homelessness crises",Identity/count of civil-society organizations forming an encampment-support coalition,3 organizations (Keeping Six; HAMSMaRT; Hamilton Encampment Support Network) formed a coalition in 2020,count / named entities,formed 2020; active 'throughout the pandemic',fact,VERIFY,"Flynn et al., 'Overview of Encampments Across Canada' (2022), Chapter 2, Hamilton case study, p.22",https://homelesshub.ca/wp-content/uploads/2024/04/Overview-of-Encampments-Across-Canada_EN_1.pdf,"Lane M mining pass (MarshCd, Claude Code Desktop, 2026-07-09): read directly from archived extraction at sources/.../RES-0999/extracted.md (confirmed against registry row RES-0999); confidence_tag VERIFY pending a full Verify three-check pass, not yet independently confirmed.","Hamilton-specific. Possible overlap with companion source RES-0998 (dedicated Hamilton case study, not yet mined).",,
CL-9010774,"In Bailey et al. v City of Hamilton, a court order prevented the City from forcibly removing encampment residents from public spaces when those residents were unable to accept the housing options offered to them",Legal case outcome -- encampment eviction injunction/order,Court order barred forcible removal of residents unable to accept offered housing options,N/A (legal outcome),case brought sometime in the March 2020-May 2022 window (exact date not given in this source),fact,VERIFY,"Flynn et al., 'Overview of Encampments Across Canada' (2022), Chapter 2, Hamilton case study, p.22",https://homelesshub.ca/wp-content/uploads/2024/04/Overview-of-Encampments-Across-Canada_EN_1.pdf,"Lane M mining pass (MarshCd, Claude Code Desktop, 2026-07-09): read directly from archived extraction at sources/.../RES-0999/extracted.md (confirmed against registry row RES-0999); confidence_tag VERIFY pending a full Verify three-check pass, not yet independently confirmed.",Hamilton-specific. Source gives no exact decision date or case citation number for Bailey -- flag for Verify to locate the full citation. Possible overlap with RES-0998.,,
CL-9010775,"A temporary injunction against a Hamilton encampment clearing, won in July/August 2020 through the combined efforts of Keeping Six, HAMSMaRT, the Hamilton Community Legal Clinic, and lawyer Wade Poziomka, led to a negotiated settlement and a Bylaw Enforcement Protocol agreed between advocates and Hamilton City Council",Legal case outcome and resulting negotiated municipal policy,Temporary injunction won July/August 2020; resulted in negotiated Bylaw Enforcement Protocol between advocates and City Council,N/A (event/date),July-August 2020,fact,VERIFY,"Flynn et al., 'Overview of Encampments Across Canada' (2022), p.22 and Appendix A n.254/n.279 (pp.67, 70-71)",https://homelesshub.ca/wp-content/uploads/2024/04/Overview-of-Encampments-Across-Canada_EN_1.pdf,"Lane M mining pass (MarshCd, Claude Code Desktop, 2026-07-09): read directly from archived extraction at sources/.../RES-0999/extracted.md (confirmed against registry row RES-0999); confidence_tag VERIFY pending a full Verify three-check pass, not yet independently confirmed.","Hamilton-specific. Source separately states 'the City reached an agreement with these groups to end the injunction in October' but cites, as its source for that statement, a CBC article dated 19 October 2021 titled about an ongoing 'court battle... expected to drag on for days' -- internally ambiguous/possibly inconsistent as to which October is meant (2020 vs. 2021); flagging this date discrepancy for Verify rather than asserting a specific end-date. This event (Aug 2020 injunction -> Protocol) is the direct precursor to the Poff v Hamilton (City) claim below.",,
CL-9010776,"In Poff v Hamilton (City), the court refused an injunction sought by five encampment residents after the City repealed its Bylaw Enforcement Protocol, finding the applicants were no longer living in encampments and so could not establish irreparable harm","Legal case outcome -- injunction application, three-part test failure point","Injunction refused; 5 applicant residents; application failed on the 'irreparable harm' prong of the 3-part injunction test (serious issue, harm, balance of convenience)",count of applicants = 5; legal outcome,application filed after the August 2021 Protocol repeal ('one year later' than the Aug 2020 settlement),fact,VERIFY,"Flynn et al., 'Overview of Encampments Across Canada' (2022), Chapter 2 Hamilton case study p.22 and Appendix A pp.70-71",https://homelesshub.ca/wp-content/uploads/2024/04/Overview-of-Encampments-Across-Canada_EN_1.pdf,"Lane M mining pass (MarshCd, Claude Code Desktop, 2026-07-09): read directly from archived extraction at sources/.../RES-0999/extracted.md (confirmed against registry row RES-0999); confidence_tag VERIFY pending a full Verify three-check pass, not yet independently confirmed.",Hamilton-specific. Source also notes the court 'refused to consider the broader homeless population in this analysis' and imported reasoning from the protest-encampment case Batty without acknowledging the different s.7 Charter context -- report frames this as part of a broader Ontario-vs-BC judicial divergence on encampment cases. Possible overlap with RES-0998.,,
